Perimeter;MajorAxisLength;MinorAxisLength;EquivDiameter;Extent;Class
971,24;371,2031651;217,9622639;282,5525423;0,790188023;CALI
807,617;299,6761149;197,2848301;242,8428216;0,7194315;SIRA
874,666;303,607016;204,6563236;248,8530188;0,776865576;BARBUNYA
742,742;252,7310852;213,0457404;231,7301832;0,745879315;SEKER
649,63;244,2634778;155,8535007;194,9844425;0,790951473;DERMASON
1425,362;516,4426267;351,4148645;425,5620359;0,767464321;BOMBAY
991,709;384,414407;224,2826694;293,2678946;0,766209165;CALI
689,547;236,3614158;198,577267;216,5312287;0,767198633;SEKER
846,147;321,5217397;196,9141546;251,2842389;0,739145987;SIRA
827,282;321,2061009;184,4441348;241,9077566;0,722112242;SIRA
1066,916;417,2571528;230,4865741;308,9019119;0,786902287;CALI
721,127;243,7752217;204,7996083;223,2708549;0,787449718;SEKER
716,011;259,9242681;186,9186498;220,3028483;0,73011799;SEKER
909,971;365,4412629;185,1951713;258,4973589;0,836430575;HOROZ
739,802;269,4193377;192,0476192;227,0510866;0,78460972;DERMASON
874,436;363,4143173;166,1896743;245,4788813;0,793561368;HOROZ
1189,433;468,0945091;251,8671486;341,5374663;0,709368951;CALI
1016,057;409,9005074;210,1520901;292,5898277;0,707728096;HOROZ
932,537;386,3861056;183,9715804;266,3094363;0,724565854;HOROZ
1849,371;706,9930758;423,527988;545,5465304;0,819204525;BOMBAY
927,722;377,4111213;191,2691376;268,0630899;0,763136544;HOROZ
934,728;382,4225355;181,2497006;262,8953955;0,602530803;HOROZ
725,98;263,6656253;187,3911707;221,9697066;0,791543937;SIRA
1141,825;377,2658014;257,4320968;310,8659007;0,747096228;BARBUNYA
1146,35;449,0268439;253,6943194;336,1130737;0,798869151;CALI
640,842;218,6057702;180,7010365;198,3220683;0,742732803;DERMASON
951,177;358,4486263;225,9868437;284,1320583;0,781169919;BARBUNYA
715,587;262,8699967;183,8840091;219,5270297;0,770812968;DERMASON
837,565;320,610587;189,9617414;246,4081455;0,676795345;SIRA
757,396;285,6386136;184,5503612;229,0470742;0,700152931;SIRA
762,898;298,3388971;175,455882;228,5573714;0,81217832;SIRA
871,252;348,5164796;186,6664568;253,7724496;0,793486446;HOROZ
1123,513;394,2657354;261,41406;319,5903676;0,795712897;BARBUNYA
755,268;253,4677285;216,2708893;233,9149337;0,764335515;SEKER
680,455;253,7941285;167,60947;205,7985428;0,737560976;DERMASON
904,819;367,369214;179,8615646;256,3606943;0,623055103;HOROZ
1691,965;664,1887128;368,0132442;489,5748406;0,727547132;BOMBAY
798,429;301,6286942;197,0381277;242,8978675;0,782842276;SIRA
773,561;269,2582706;216,1704385;241,1618459;0,77537302;SEKER
618,338;225,0890419;153,539085;185,675812;0,755496652;DERMASON
1682,544;635,3960003;385,9308518;493,8563837;0,712504557;BOMBAY
942,69;370,6574503;204,0034152;273,4777703;0,753424658;CALI
1753,619;665,63523;399,9981325;513,4236807;0,826879144;BOMBAY
968,988;347,9202426;204,4911912;266,4814987;0,765376698;BARBUNYA
761,137;283,0449648;188,2605154;230,3662827;0,766401883;SIRA
782,98;293,6267843;179,3002427;228,8301761;0,685707616;SIRA
776,073;298,4059492;183,3819622;233,4872536;0,791061597;SIRA
789,615;296,2471968;194,608207;239,6975896;0,751269458;SIRA
700,168;262,5162029;168,8110526;210,2452313;0,815527367;SIRA
713,315;254,0004503;196,5365763;223,239488;0,760758017;SEKER
625,016;238,0328966;154,7716816;191,7613916;0,698114576;DERMASON
746,717;264,3401439;206,1859322;233,3836209;0,763910714;SEKER
809,173;302,5953764;197,9203031;244,2517392;0,726900403;SIRA
618,247;214,6012528;170,5188635;190,796205;0,749436435;DERMASON
731,357;272,9724152;184,912273;224,3176917;0,798093623;DERMASON
1131,029;438,5409727;251,9410317;330,5631017;0,724046874;CALI
590,483;223,2631268;145,6822234;180,226563;0,788837353;DERMASON
602,187;222,06245;151,3356152;183,0688704;0,715972147;DERMASON
771,052;274,0402662;200,5162301;233,8904381;0,804783936;SIRA
786,51;282,7287612;203,2765432;239,0726316;0,752379995;SIRA
732,799;269,9425883;181,7355993;221,1047389;0,707264957;SIRA
695,762;253,9301786;161,7862199;202,1814917;0,716933521;DERMASON
913,932;348,2718994;213,7338655;272,4492471;0,71911928;BARBUNYA
631,032;231,8941057;163,3321493;194,1238543;0,779894598;DERMASON
1069,108;412,7023222;235,9049758;309,4887146;0,768856547;CALI
783,07;295,578713;190,8405069;237,0885476;0,776679216;SIRA
1071,293;406,2694496;238,5373274;309,0708606;0,706929368;CALI
854,246;325,399109;198,7428884;253,6896515;0,69770042;SIRA
1016,19;420,3620493;197,3512207;287,4201248;0,601862674;HOROZ
731,549;243,1560192;217,1616782;229,7214823;0,794460418;SEKER
833,196;318,0781757;196,1838391;249,4279533;0,756686024;SIRA
753,171;287,3168887;174,2351828;223,5244796;0,80902606;SIRA
697,453;264,444305;168,7444626;210,9435365;0,700416867;DERMASON
708,732;239,5114144;195,9298588;216,2841207;0,753548281;SEKER
639,377;248,2706382;151,1291287;193,5359422;0,753554138;DERMASON
780,397;288,3388968;188,1794772;232,3968051;0,742664052;SIRA
916,614;342,8912926;207,1948899;266,3572426;0,79728995;BARBUNYA
756,893;306,6087821;149,3572951;213,3651329;0,779315606;HOROZ
797,357;297,9681747;195,9140887;241,3333721;0,704160958;SIRA
783,081;292,2248838;184,8763207;231,4662973;0,697272486;SIRA
742,621;294,2614873;162,9060461;218,6174577;0,732229245;DERMASON
988,933;384,5957961;222,1746091;289,2108667;0,716937684;CALI
707,572;254,6911618;184,854707;216,689935;0,78290591;DERMASON
683,629;251,2995888;171,1022411;206,733722;0,75683171;DERMASON
812,951;298,2005631;204,6521695;246,7437847;0,726117261;SIRA
649,59;235,2444452;172,7409358;201,326371;0,792245284;DERMASON
822,332;305,2587217;200,4595066;246,9114333;0,710362733;SIRA
776,552;287,8691487;186,3729721;231,3617594;0,741725476;SIRA
683,315;225,5350154;191,5211613;207,6340314;0,77518315;SEKER
782,092;292,2659628;186,6342953;233,1707567;0,807400684;SIRA
922,518;360,0302633;197,8820718;263,5580706;0,788119556;HOROZ
653,568;233,5736375;173,1356878;200,8229633;0,786995627;DERMASON
1038,435;399,6836586;228,3168419;300,5452263;0,776113688;CALI
731,001;269,6498547;183,8466439;222,4367072;0,792349727;DERMASON
749,097;255,0776194;211,3144851;231,804347;0,774036169;SEKER
1075,449;391,716943;229,8640755;299,1630894;0,77441389;BARBUNYA
860,88;351,4442771;170,9235131;244,5486893;0,783290253;HOROZ
834,853;303,9435568;208,6102253;251,2437002;0,71477797;SIRA
656,339;220,7538648;195,2815454;207,5236236;0,788438228;SEKER
1033,053;402,0006704;232,2303312;303,9678392;0,768029126;CALI
903,559;349,8119042;210,8011319;269,437004;0,791572956;CALI
1538,969;566,5970992;362,4810343;450,9127961;0,779761905;BOMBAY
1168,399;405,8089767;286,5421369;339,7133484;0,7805901;BARBUNYA
1152,75;363,0595402;272,6594791;314,1740747;0,802756521;BARBUNYA
699,379;261,7911116;175,5434374;214,0502862;0,714158133;DERMASON
689,725;235,9739477;192,7272628;213,1322764;0,76843715;SEKER
883,783;342,8480526;202,1813972;262,7040217;0,786097575;SIRA
646,689;243,9750274;155,3809161;193,8481846;0,722720149;DERMASON
675,649;232,0680178;192,5367815;211,1938789;0,79899188;SEKER
914,812;377,0417455;176,8853691;254,9362912;0,680418555;HOROZ
932,687;383,9089642;192,1965726;271,2807507;0,71458596;HOROZ
991,58;387,7710402;226,4845074;295,3488013;0,747284031;CALI
1019,858;400,6709536;222,5306984;297,3466449;0,749676124;CALI
758,921;279,547511;191,1905228;230,6479886;0,772753334;SIRA
659,06;240,2039022;165,7514874;199,1549273;0,716609156;DERMASON
786,458;286,1471902;207,1665155;243,096977;0,732856489;SEKER
795,294;287,4158579;204,4561343;241,2383881;0,740266261;SIRA
1058,789;413,9246059;231,102295;307,683571;0,748711081;CALI
1480,302;540,3492309;370,2427825;445,7326237;0,803076622;BOMBAY
973,199;396,55265;193,5951033;276,2340419;0,622895273;HOROZ
711,732;256,8210887;182,995408;216,6047183;0,76706426;SIRA
783,979;295,5516022;192,0185757;237,9221657;0,799982006;SIRA
1046,653;388,4766707;238,0663984;303,4941435;0,819609354;BARBUNYA
837,903;322,1463757;195,1041848;250,1314014;0,71551925;SIRA
774,676;318,6391545;159,8224434;225,3624907;0,729926072;HOROZ
728,862;269,7197032;180,7446742;220,2248113;0,74092589;DERMASON
603,752;230,5788556;146,0777015;183,3503305;0,704305378;DERMASON
949,15;329,2330424;223,8914482;271,2314651;0,716443265;BARBUNYA
1045,026;402,9851287;236,202831;303,8924327;0,77412056;CALI
919,923;325,3866286;208,9174205;260,3818974;0,696684635;BARBUNYA
993,616;373,6598729;229,8306467;291,4190756;0,795809769;CALI
663,94;249,5084559;164,3289344;202,297962;0,779464546;DERMASON
699,477;244,34699;191,6975467;216,3665214;0,781732364;SEKER
907,117;366,9849782;178,103315;254,2761832;0,630483096;HOROZ
745,819;273,6362772;188,2192695;226,2758976;0,811073013;DERMASON
751,05;278,0711407;192,95676;231,3204814;0,753829596;DERMASON
765,844;285,1425745;189,149037;231,7658946;0,768115942;SIRA
1044,414;427,827107;202,1842976;290,9927764;0,770634654;HOROZ
572,785;212,3416305;146,4044966;176,1247712;0,790852431;DERMASON
784,568;272,4072947;215,9622903;242,3704868;0,770182292;SEKER
789,69;300,1999865;193,9683533;241,0720759;0,729533613;SIRA
1348,888;484,364424;341,1726593;405,9170559;0,79933414;BOMBAY
853,375;345,5426622;176,6475883;246,1858557;0,71117386;HOROZ
1847,94;722,4940683;396,6969714;532,538784;0,83655204;BOMBAY
1086,368;424,292082;239,2609329;316,1496125;0,768021367;CALI
990,697;362,7910489;226,5021242;286,3105104;0,78629702;BARBUNYA
628,916;227,474086;165,69992;194,0484122;0,744412002;DERMASON
751,167;278,9962563;187,7938233;228,8413041;0,719005664;SIRA
654,735;253,9590011;151,8413753;196,1400847;0,749045565;DERMASON
807,796;303,6566545;192,8801427;241,5074125;0,753164973;SIRA
1009,02;379,5493203;234,1251722;297,7360523;0,723731809;CALI
770,631;287,78655;194,6033987;236,2762389;0,799045068;SIRA
1033,907;429,5916062;203,9376535;295,4931835;0,662755861;HOROZ
927,837;373,3052402;187,3321918;263,9322048;0,780693493;HOROZ
800,571;299,435476;200,2043522;244,6111591;0,759437621;SIRA
844,252;334,5800637;175,912808;241,6523505;0,739551084;HOROZ
742,776;274,0830961;184,586766;224,0308675;0,817143449;SIRA
701,454;246,6305158;193,8404208;218,4863772;0,751402918;SEKER
940,712;352,1829755;215,7836786;274,8663095;0,793076717;CALI
710,193;264,78984;179,8084224;217,8590152;0,802691645;DERMASON
596,602;225,7376431;144,7314481;180,4560185;0,783722498;DERMASON
723,468;273,1959579;178,4052416;220,5194729;0,777228327;DERMASON
625,831;232,5541663;153,9486055;188,8038335;0,707173529;DERMASON
1028,478;368,1825732;248,6883647;301,6847844;0,734935176;BARBUNYA
643,256;236,0177787;166,0463135;197,727321;0,788546482;DERMASON
714,519;238,4852609;206,1382711;221,5477024;0,792036489;SEKER
958,851;388,4139479;190,1314778;271,2220763;0,626491;HOROZ
766,11;260,5966617;218,6403051;238,608842;0,788349994;SEKER
667,497;233,113834;185,7332978;207,9434735;0,771192406;SEKER
706,192;250,1782298;194,68827;220,510812;0,796986519;SEKER
847,843;322,4119955;202,3656557;254,9287996;0,775655345;SIRA
787,245;297,6927946;185,4316736;234,6784534;0,786340169;SIRA
678,112;254,1066959;164,8981867;204,4329103;0,804036841;DERMASON
1102,785;427,1439931;245,5083275;322,479632;0,752579979;CALI
994,351;413,413755;188,0527019;277,854062;0,644504677;HOROZ
951,333;372,4370305;201,9925213;271,4262083;0,72654445;CALI
707,325;266,6101638;174,807521;215,5824433;0,725282149;DERMASON
822,506;304,4119312;199,873103;246,2763467;0,697902016;SIRA
765,308;283,3113131;190,644562;231,9031951;0,727614126;SIRA
966,881;400,7188567;191,6435189;275,749643;0,810026314;HOROZ
1078,779;424,1695852;237,9201791;315,9844488;0,736840622;CALI
821,859;312,6661311;196,1938183;247,4394269;0,736739697;SIRA
617,327;232,1685812;153,3572378;188,5541509;0,793988854;DERMASON
713,618;251,8815424;191,6705939;219,5241297;0,775530694;SEKER
888,765;361,0072548;182,6451157;255,8112969;0,695292208;HOROZ
1121,336;430,4318957;246,8155234;324,7733215;0,72325825;CALI
1734,279;650,4675322;402,3138876;508,5235735;0,743333455;BOMBAY
753,122;286,383526;176,449452;224,5304429;0,804090004;SIRA
1045,499;400,8005388;247,3014981;314,1943373;0,776712548;CALI
1066,561;412,4698493;234,249191;310,2652881;0,800707447;CALI
1725,184;650,6859375;392,475928;502,453192;0,708956665;BOMBAY
898,204;360,980706;178,6500411;253,2249789;0,747299383;HOROZ
781,67;293,0467026;186,3169009;232,6979402;0,802536232;SIRA
1121,92;421,6688171;258,0643879;329,0613679;0,784647322;CALI
900,901;308,3940575;210,467044;254,3187417;0,738622154;BARBUNYA
1082,767;367,789471;223,9394257;286,4327784;0,823349774;BARBUNYA
701,083;248,8147513;184,5394134;213,7407498;0,708550553;DERMASON
822,431;305,6519678;199,8362509;246,5786041;0,696890095;SIRA
725,149;259,024364;199,592115;227,2136524;0,761989777;SEKER
829,889;312,4502211;189,7115169;242,1760375;0,693981168;SIRA
716,507;249,8799202;199,0578246;222,7541656;0,754915445;SEKER
1737,704;653,993204;404,0643305;511,3413013;0,812147529;BOMBAY
683,341;222,2949087;202,8807894;212,1952951;0,79216881;SEKER
984,81;403,4973112;196,3074095;280,0904399;0,814366905;HOROZ
746,64;265,9159705;189,1446635;223,9541296;0,725290912;SIRA
667,845;231,8884211;190,4682829;209,9695037;0,761848185;SEKER
604,185;237,5441197;138,2016314;181,0934316;0,792084384;DERMASON
871,432;327,957559;213,0951501;264,1492008;0,730202934;SEKER
850,537;318,7450423;206,9900286;256,6361922;0,787000974;SIRA
661,84;244,0595844;167,5041642;201,9325869;0,719410562;DERMASON
848,981;334,1361351;186,1810871;248,9655549;0,643431139;SIRA
759,003;280,8884724;187,1608299;228,8607768;0,793078851;SIRA
741,224;272,1640334;176,4469657;218,7455493;0,734778868;DERMASON
858,581;346,9975704;177,5266606;246,9423713;0,67503876;HOROZ
592,848;218,6189668;144,2485864;177,4212537;0,737647691;DERMASON
690,403;221,7925064;208,3149927;214,8577347;0,788744344;SEKER
1078,862;416,0825942;247,7927835;319,4927453;0,758991546;CALI
1041,373;401,5893013;235,538193;305,6304075;0,700539508;CALI
1143,707;461,7478661;241,7607518;333,156696;0,742032686;CALI
818,874;313,4975874;184,555333;239,2509775;0,662496316;SIRA
911,022;308,8539034;226,3985709;263,8501821;0,753012629;BARBUNYA
730,495;278,2250605;172,449082;218,7077118;0,787523059;SIRA
771,879;284,2202125;195,2462163;235,2636739;0,823314394;SIRA
1022,505;379,7684961;242,1072507;302,7191268;0,803046025;BARBUNYA
730,904;258,3133109;199,9540393;226,9276832;0,767981923;SEKER
882,89;357,8089918;181,1211586;253,3858269;0,735094318;HOROZ
680,429;239,4500637;176,4089364;205,1323809;0,756685594;DERMASON
596,614;227,0118822;144,942118;181,2410191;0,71620121;DERMASON
755,392;283,6236683;179,4308847;225,2720767;0,692154071;DERMASON
946,024;384,7802308;189,8678798;268,5400181;0,796999887;HOROZ
902,864;368,9348248;184,4943256;259,970822;0,608392169;HOROZ
1020,117;385,2464013;241,9811373;303,7499471;0,797561002;CALI
900,429;359,5733017;182,8578303;255,5224527;0,79102843;HOROZ
611,382;228,990404;153,8789671;187,6199715;0,785760978;DERMASON
750,145;287,8652303;177,0917122;224,7939747;0,666801075;DERMASON
799,527;307,1641886;186,6307029;238,9794129;0,740707102;SIRA
728,545;269,5536264;184,4912404;222,5025241;0,79717484;DERMASON
737,428;251,1591551;210,7495966;229,8489252;0,784070295;SEKER
809,471;276,0622116;224,3356954;248,4587412;0,781143262;SEKER
777,155;289,9316774;193,494978;236,2762389;0,792559922;SIRA
992,182;377,7808445;232,6215928;295,0965019;0,729536;CALI
836,822;333,0176345;162,7437993;232,2735009;0,807412348;HOROZ
561,523;208,0328728;135,9878443;167,6279318;0,683801202;DERMASON
754,79;265,286554;208,1735397;234,8791098;0,765854779;SEKER
766,77;281,2689718;189,45854;230,1561601;0,787536912;SIRA
929,682;385,1188504;177,7240706;261,255722;0,717592097;HOROZ
873,189;354,1336096;179,5581024;251,203155;0,735370052;HOROZ
835,429;319,7261985;193,5068667;247,7171368;0,724170573;SIRA
807,251;299,1624058;193,9286378;240,487754;0,730990199;SIRA
848,827;287,3916081;239,1941696;262,0489045;0,792293454;SEKER
819,391;324,6529651;177,6021302;239,6975896;0,810871518;SIRA
649,773;238,3744623;168,3381596;200,0225143;0,77797034;DERMASON
1001,723;387,1510091;200,8487983;277,5973288;0,778981916;HOROZ
658,151;245,8577871;161,9555092;199,4168767;0,72763489;DERMASON
936,34;384,6716817;182,1209184;263,7536521;0,600406593;HOROZ
666,041;240,9890351;166,7300862;200,1529641;0,744886364;DERMASON
689,65;258,6394705;169,8181605;209,2953255;0,798384851;DERMASON
908,18;319,6881974;224,8440507;267,9395673;0,735789226;BARBUNYA
977,866;403,5571922;186,8010243;273,2192549;0,646762272;HOROZ
630,69;234,0911699;152,8464885;188,6081643;0,768928031;DERMASON
643,76;232,2038524;168,973512;197,8206698;0,783896144;DERMASON
897,247;337,8745209;217,0157487;270,4251957;0,778518759;SIRA
1009,725;380,233959;242,8633627;302,8684034;0,735090351;BARBUNYA
749,143;291,1087898;169,354207;221,6769727;0,805068836;SIRA
903,657;364,9769654;183,8306827;258,450562;0,809623754;HOROZ
705,173;259,5012429;180,3735801;216,1398439;0,7954171;DERMASON
785,745;275,8307819;215,8361969;243,648915;0,748346816;SEKER
1034,73;405,8395078;230,1383268;304,273463;0,793335952;CALI
596,977;215,0029413;157,9478445;184,0711208;0,746661055;DERMASON
709,297;272,7493338;169,2266583;214,5760667;0,698782609;DERMASON
769,437;270,822761;211,8641012;239,373347;0,757626263;SEKER
789,822;299,2714357;179,5340781;230,9403777;0,669201521;DERMASON
640,214;231,8586118;168,22897;197,0758714;0,740029112;DERMASON
731,734;258,5196024;201,8860709;228,1866148;0,744411679;SEKER
857,74;308,3242552;206,204858;251,4260729;0,757907431;SIRA
822,714;340,9463387;160,8639615;233,107952;0,836413523;HOROZ
667,291;258,6730101;155,6482572;200,3818412;0,693998812;DERMASON
953,054;346,2734018;210,2189885;269,6448483;0,696062896;BARBUNYA
752,331;257,0122847;208,6563418;231,4057811;0,760579427;SEKER
911,562;315,9159221;212,1152663;258,6549282;0,748248462;BARBUNYA
860,826;334,6706657;193,70085;253,4888165;0,71669791;SIRA
706,222;281,5352959;152,7419055;206,2404264;0,809866667;HOROZ
746,02;262,969584;196,7418707;227,3256989;0,777528736;SEKER
703,354;250,5441029;191,5283756;218,9084666;0,786332108;SEKER
1079,909;377,8104376;243,8322799;303,2465216;0,714558496;BARBUNYA
1693,703;648,0574493;376,3201004;492,5022837;0,781703289;BOMBAY
762,238;293,3539402;178,6385746;228,3957621;0,74049306;DERMASON
758,732;291,5890097;171,3388383;222,3451035;0,68209047;SIRA
1153,583;445,3375478;269,9330958;344,3313323;0,768798917;CALI
760,038;289,6428997;182,7515735;229,9320022;0,796146103;DERMASON
880,94;365,2980956;175,4863836;252,7695266;0,743973314;HOROZ
1195,813;465,2029826;271,949324;353,7248225;0,719905644;CALI
1084,383;418,9334929;248,3350249;320,6622509;0,775885094;CALI
770,803;314,1828398;158,6797489;222,7513076;0,630276565;HOROZ
1020,017;369,2521146;229,0483291;289,9736877;0,722617354;BARBUNYA
904,64;327,0878319;208,0485855;260,6604723;0,717244624;BARBUNYA
693,745;243,5262185;189,1972144;214,3207638;0,759127159;SEKER
666,389;222,3618326;194,7690372;207,9679641;0,764705882;SEKER
1218,142;400,899182;266,2635976;326,2167395;0,797458209;BARBUNYA
687,235;241,0501435;187,6446637;212,5220609;0,791348771;SEKER
1093,992;374,693801;249,2941786;304,9777401;0,734505711;BARBUNYA
596,95;225,7986789;142,143117;178,8756824;0,713029168;DERMASON
964,813;392,4302192;196,258182;272,8111881;0,7875032;HOROZ
747,535;266,9887496;204,3706612;233,5063388;0,787437482;SEKER
1010,288;356,174454;232,8480203;287,3004929;0,743406266;BARBUNYA
1085,037;412,3945256;243,1209667;314,7227306;0,796367954;CALI
757,236;289,8581595;177,1040652;225,9887417;0,73172556;DERMASON
770,87;298,9914797;178,2924899;230,3662827;0,814810471;SIRA
867,521;344,4473359;184,2552716;250,8481045;0,650259204;HOROZ
853,865;318,4162569;205,6729665;255,4701271;0,700106534;SIRA
769,104;265,4741881;218,1533583;240,5009897;0,785136536;SEKER
710,832;246,1208289;191,8970266;217,1741524;0,762892331;SEKER
803,179;298,078954;201,613242;244,7724658;0,706122449;SIRA
612,084;246,2504516;122,5126535;173,2052833;0,698257468;DERMASON
835,455;283,723264;241,0759436;261,4189345;0,778222416;SEKER
846,403;312,3835504;204,6562601;252,250166;0,746095966;SIRA
823,684;318,9618375;190,1632876;245,4866613;0,786229236;SIRA
713,253;245,9617179;195,3238555;218,7891997;0,771120911;SIRA
1036,269;386,9127318;235,8921157;301,7079959;0,766812536;BARBUNYA
651,594;251,1338491;155,4382209;197,2179546;0,739481966;DERMASON
789,571;304,3624793;186,4593089;237,7615666;0,794072935;SIRA
745,798;259,5215563;210,2591515;233,424534;0,786480923;SEKER
615,342;224,3227739;159,2471911;188,6992769;0,768296703;DERMASON
685,847;232,5036811;192,6269167;211,3746647;0,762367203;SEKER
738,928;265,7868358;197,634999;229,1082135;0,742115495;SEKER
606,008;216,3814134;158,8763773;185,1711126;0,723457984;DERMASON
796,996;294,9462554;199,7880109;242,4020044;0,779517584;SIRA
748,391;278,4865578;183,3672582;225,5657896;0,813207163;SIRA
995,754;404,3694213;197,1457639;281,5933457;0,704263259;HOROZ
1045,764;408,4106538;237,0383312;309,7087359;0,795470144;CALI
1002,511;391,5626777;228,7546748;298,3042717;0,774479167;CALI
795,948;306,4258874;191,4392846;241,9340718;0,748250269;SIRA
687,873;229,6498757;194,93395;211,3505688;0,767613338;SEKER
723,057;275,3941982;175,7770097;219,7067537;0,723539066;DERMASON
654,544;239,6793961;168,3886875;200,6929489;0,753029113;DERMASON
784,384;294,3814374;189,4330394;235,6259968;0,777744087;SIRA
652,339;250,6873072;150,9461489;193,9499655;0,665750276;DERMASON
663,923;245,2032937;166,143589;201,5602327;0,764739718;DERMASON
789,579;302,344412;188,2582008;238,2457112;0,799985644;SIRA
805,54;303,0984817;192,2064217;240,8712925;0,78410049;SIRA
1137,956;407,2692514;235,985883;309,5750968;0,716215959;BARBUNYA
801,253;297,3335972;194,8520314;240,273235;0,803252551;SIRA
776,201;268,4691512;220,3100487;243,0131613;0,77380714;SEKER
1563,293;602,4823693;355,4534349;459,4831461;0,736846549;BOMBAY
589,854;221,0665359;147,2809468;180,102889;0,79433774;DERMASON
737,736;266,8840826;193,7009572;227,2164542;0,730239343;DERMASON
956,294;398,8640606;178,0281017;265,7470688;0,612883978;HOROZ
1603,247;579,5137629;401,9407076;481,1475455;0,766269671;BOMBAY
695,483;258,5481358;176,3597936;213,2517217;0,734917695;DERMASON
769,25;283,6242985;187,3079087;230,1699898;0,735856398;SIRA
932,685;387,5800728;183,6937983;266,3142173;0,732048047;HOROZ
1140,415;380,6775231;253,4433108;309,3261685;0,712447857;BARBUNYA
752,431;262,5572705;211,7062083;235,6557149;0,788259958;SEKER
673,468;230,2302104;194,6424568;211,5883949;0,786287708;SEKER
940,939;378,7677776;192,7922468;269,1580518;0,746510102;HOROZ
1100,164;426,4198942;253,801232;328,3893569;0,754270193;CALI
791,472;299,4778306;186,8744498;236,2061745;0,752662315;SIRA
765,067;283,5270612;178,1061085;224,4311841;0,6975842;DERMASON
785,924;292,1415587;194,3250702;237,7963723;0,772060357;SIRA
1570,975;603,2660979;347,0391861;455,265687;0,814061179;BOMBAY
742,398;280,7374947;169,3158837;217,7508683;0,709738898;SIRA
677,932;251,8905791;170,5372019;206,8999438;0,739735974;DERMASON
1735,169;663,5370804;401,7599413;513,0118521;0,700684746;BOMBAY
1079,891;374,5447781;251,8095533;305,8927494;0,805246318;BARBUNYA
676,03;257,2438883;165,7911331;206,2743782;0,787825923;DERMASON
1076,261;404,6052268;226,1113332;301,8408999;0,713092699;BARBUNYA
768,191;287,8539186;188,0462679;231,8455388;0,762039711;SIRA
590,775;213,6737645;152,4394973;179,9649808;0,702330333;DERMASON
769,137;266,7535747;213,844924;238,6968713;0,781368954;SEKER
779,769;289,6573573;187,096078;231,6340096;0,758131836;SIRA
724,663;273,7287557;179,6665852;221,5247131;0,707062924;DERMASON
934,076;385,0915408;183,0237607;264,9553463;0,699606649;HOROZ
690,768;229,5186145;204,9146295;216,786865;0,777090044;SEKER
962,76;394,8722649;193,6832049;275,3846288;0,638912726;HOROZ
639,567;240,5443261;157,4405198;194,1894322;0,727994494;DERMASON
1009,649;378,0677526;233,0814857;296,3085879;0,702925586;BARBUNYA
637,8;234,3289414;158,7182871;192,43745;0,713532211;DERMASON
1738,084;676,0589864;389,1160899;509,2579075;0,788071066;BOMBAY
717,549;272,4533375;173,1579587;216,9189725;0,736233963;DERMASON
714,776;238,9512884;210,6437034;224,3035011;0,796207862;SEKER
1097,336;428,7057345;246,8347238;322,1201382;0,753736589;CALI
665,909;251,5755879;163,5078702;202,6689609;0,73649605;DERMASON
598,299;219,5729451;153,9217707;183,4475249;0,756381639;DERMASON
1109,599;433,9891244;246,8393388;325,2277693;0,80298871;CALI
964,166;369,2961794;213,1988044;279,7219865;0,802331806;CALI
893,291;362,1019825;179,7322541;254,8938357;0,627558048;HOROZ
1577,459;586,7185949;378,779386;469,8259751;0,776228598;BOMBAY
710,469;268,9020011;172,4560837;214,6264976;0,725786391;SIRA
704,322;238,888659;196,7100157;216,6370458;0,780370072;SEKER
706,995;246,0929557;192,8446857;217,5958615;0,742611231;SEKER
967,188;389,4594895;188,3289886;270,2273753;0,684620159;HOROZ
665,61;228,223182;186,6258656;206,3021528;0,754491694;SEKER
946,884;401,5068833;176,3237882;264,5970953;0,753824852;HOROZ
664,224;245,744878;166,9118237;202,2192732;0,718613653;DERMASON
928,906;341,4329234;220,0762982;273,9243561;0,719086317;BARBUNYA
1466,009;530,0595389;353,3292622;431,1634101;0,770383854;BOMBAY
1065,318;400,6359605;242,103777;310,1113607;0,802343368;CALI
894,691;353,8191066;189,7892566;258,2682196;0,790440123;HOROZ
902,376;367,5232503;189,0645417;263,1567952;0,803634752;HOROZ
755,903;281,694069;186,9879917;229,0637502;0,777664553;SIRA
869,599;361,5044786;175,0048198;250,9622827;0,81928549;HOROZ
775,151;298,280475;179,8725301;231,232397;0,691783079;HOROZ
760,636;284,0815819;186,6823518;229,6909963;0,704621977;DERMASON
1008,537;362,3717091;232,4004593;289,857306;0,77998818;BARBUNYA
943,894;351,2026644;233,2841519;285,7919585;0,7712812;CALI
633,837;242,1577423;152,6352178;192,159361;0,746140784;DERMASON
652,173;236,3748951;169,5242381;200,0193315;0,749052421;DERMASON
1194,963;416,0416065;251,2564253;322,1616388;0,730192144;BARBUNYA
827,373;308,7520765;196,3719694;245,924538;0,712250712;SIRA
911,91;311,9078336;231,3239233;268,2269071;0,749476086;BARBUNYA
979,277;378,6367712;219,3767145;286,7681916;0,814764356;CALI
636,7;241,943451;151,7782079;191,3958593;0,685186949;DERMASON
621,239;229,9203224;155,4653734;188,8746292;0,796305244;DERMASON
703,246;241,941291;196,9313108;218,0780674;0,802750913;SEKER
819,726;278,0028246;227,9971291;251,5045538;0,749253461;SEKER
739,238;272,1477553;187,4275888;225,3709651;0,798638639;DERMASON
